30,1,Noise0,target,6,11
30,1,Noise0,target,5,6
30,1,Noise0,target,4,4
30,1,Noise0,target,3,2
30,1,Noise0,target,2,2
30,1,Noise0,target,1,5
30,1,Noise0,lure,6,0
30,1,Noise0,lure,5,4
30,1,Noise0,lure,4,3
30,1,Noise0,lure,3,3
30,1,Noise0,lure,2,3
30,1,Noise0,lure,1,17
30,1,Noise1,target,6,6
30,1,Noise1,target,5,8
30,1,Noise1,target,4,3
30,1,Noise1,target,3,3
30,1,Noise1,target,2,3
30,1,Noise1,target,1,7
30,1,Noise1,lure,6,0
30,1,Noise1,lure,5,3
30,1,Noise1,lure,4,4
30,1,Noise1,lure,3,3
30,1,Noise1,lure,2,5
30,1,Noise1,lure,1,15
30,1,Noise2,target,6,4
30,1,Noise2,target,5,6
30,1,Noise2,target,4,3
30,1,Noise2,target,3,2
30,1,Noise2,target,2,5
30,1,Noise2,target,1,10
30,1,Noise2,lure,6,0
30,1,Noise2,lure,5,3
30,1,Noise2,lure,4,5
30,1,Noise2,lure,3,5
30,1,Noise2,lure,2,2
30,1,Noise2,lure,1,15
